"population","g_date","total_waste","dry_waste","wet_waste","geom_id","weight"
6246.28,"2022-07-24",2298.94,306.15,455.63,1,0.23
3278.02,"2022-07-24",966.24,140.04,1251.98,2,0.27
2049.06,"2022-07-24",1560.36,80.15,1034.26,3,0.29
5073.49,"2022-07-24",2325.70,234.36,2093.90,4,0.30
3405.89,"2022-07-24",2442.57,13.68,1967.25,5,0.23
4957.30,"2022-07-24",253.64,579.78,1594.68,6,0.27
6078.53,"2022-07-24",14.81,225.45,809.05,7,0.26
4483.17,"2022-07-24",2100.37,284.74,107.16,8,0.23
4282.19,"2022-07-24",67.88,201.65,255.11,9,0.22
4022.02,"2022-07-24",1043.27,516.55,271.11,10,0.27
973.81,"2022-07-24",443.31,550.20,2052.83,11,0.25
7202.71,"2022-07-24",559.35,360.03,277.34,12,0.28
9546.53,"2022-07-24",1045.94,405.05,1987.26,13,0.24
1255.70,"2022-07-25",655.91,524.59,1050.74,1,0.28
3625.02,"2022-07-25",1068.63,36.94,513.72,2,0.26
8426.79,"2022-07-25",1892.21,206.84,1420.47,3,0.21
180.71,"2022-07-25",648.32,691.37,1258.60,4,0.28
4125.47,"2022-07-25",713.54,671.12,201.38,5,0.29
1184.48,"2022-07-25",573.06,221.00,1350.28,6,0.23
5170.13,"2022-07-25",1749.94,321.48,1209.01,7,0.25
4979.72,"2022-07-25",1371.96,169.84,1897.98,8,0.21
6619.26,"2022-07-25",38.92,9.44,1404.80,9,0.24
6207.74,"2022-07-25",226.38,624.49,1647.65,10,0.23
1755.29,"2022-07-25",968.76,685.31,1230.57,11,0.21
2728.38,"2022-07-25",11.71,25.42,266.24,12,0.29
7397.53,"2022-07-25",288.00,473.73,1352.35,13,0.26
4222.06,"2022-07-26",2244.20,137.25,119.75,1,0.25
3115.37,"2022-07-26",1679.65,143.32,1123.28,2,0.22
5456.49,"2022-07-26",2562.54,70.74,423.45,3,0.27
9858.32,"2022-07-26",2445.21,183.09,448.02,4,0.28
1960.38,"2022-07-26",162.80,122.82,1788.94,5,0.23
9806.51,"2022-07-26",75.27,231.14,1036.28,6,0.27
3747.02,"2022-07-26",2449.72,207.72,14.39,7,0.22
880.80,"2022-07-26",913.02,252.14,1670.50,8,0.27
4523.77,"2022-07-26",1932.27,545.71,493.28,9,0.28
9509.96,"2022-07-26",492.07,389.78,382.97,10,0.29
944.59,"2022-07-26",2347.11,655.56,1333.27,11,0.27
7593.62,"2022-07-26",2726.97,102.67,451.95,12,0.22
4055.15,"2022-07-26",642.42,175.55,1291.02,13,0.25
2686.46,"2022-07-27",2182.56,408.73,1486.33,1,0.28
841.81,"2022-07-27",40.03,573.17,1738.74,2,0.27
7465.14,"2022-07-27",2134.65,295.28,2053.34,3,0.24
2381.37,"2022-07-27",1954.82,432.04,95.86,4,0.23
1772.13,"2022-07-27",2733.25,73.10,365.68,5,0.29
598.38,"2022-07-27",2602.82,103.83,615.11,6,0.22
9194.44,"2022-07-27",2519.15,31.61,1813.05,7,0.24
51.68,"2022-07-27",609.03,619.74,889.38,8,0.28
876.36,"2022-07-27",825.77,572.53,1127.00,9,0.22
4390.76,"2022-07-27",1267.34,673.05,613.03,10,0.24
4562.64,"2022-07-27",2070.91,534.62,27.02,11,0.21
4588.72,"2022-07-27",2439.59,681.22,1767.10,12,0.28
6017.55,"2022-07-27",511.73,697.41,102.19,13,0.28
2748.40,"2022-07-28",828.65,283.07,759.71,1,0.26
2757.19,"2022-07-28",782.86,22.83,1372.94,2,0.21
178.49,"2022-07-28",1960.09,157.62,1003.20,3,0.25
9325.63,"2022-07-28",1712.39,637.40,2034.26,4,0.28
1389.28,"2022-07-28",1630.24,278.74,1843.70,5,0.25
3287.09,"2022-07-28",2244.28,569.02,1106.85,6,0.25
8842.18,"2022-07-28",1365.29,314.67,978.79,7,0.27
6822.04,"2022-07-28",868.02,617.66,1136.73,8,0.29
2333.91,"2022-07-28",2251.63,599.97,750.11,9,0.29
4951.84,"2022-07-28",543.89,448.30,51.73,10,0.28
2021.85,"2022-07-28",1939.49,215.30,1047.20,11,0.26
985.55,"2022-07-28",1524.34,318.48,416.58,12,0.26
9398.32,"2022-07-28",237.12,529.36,627.26,13,0.29
1302.60,"2022-07-29",1082.01,245.92,1233.88,1,0.23
9920.05,"2022-07-29",147.79,534.22,686.02,2,0.27
1608.24,"2022-07-29",596.71,104.80,156.20,3,0.22
2117.94,"2022-07-29",1000.47,264.77,394.33,4,0.28
6440.54,"2022-07-29",1376.38,432.46,644.43,5,0.25
590.75,"2022-07-29",2482.82,220.21,1361.21,6,0.22
1881.17,"2022-07-29",1710.11,424.08,503.81,7,0.25
3542.24,"2022-07-29",1755.15,673.82,471.19,8,0.22
4038.71,"2022-07-29",2685.43,30.80,257.85,9,0.29
9193.11,"2022-07-29",839.63,164.75,49.54,10,0.22
9317.22,"2022-07-29",854.68,67.29,141.82,11,0.26
2002.58,"2022-07-29",486.30,378.99,1804.16,12,0.22
1262.43,"2022-07-29",1543.26,463.76,1996.80,13,0.21
783.47,"2022-07-30",1338.34,595.17,1598.30,1,0.28
1273.94,"2022-07-30",1672.13,430.05,445.55,2,0.27
8261.70,"2022-07-30",1824.40,592.24,636.90,3,0.28
3315.47,"2022-07-30",2700.16,487.39,716.97,4,0.27
4105.84,"2022-07-30",492.69,333.18,257.96,5,0.22
3387.32,"2022-07-30",1116.55,685.02,530.65,6,0.24
2803.75,"2022-07-30",2421.58,8.28,1202.03,7,0.23
3080.35,"2022-07-30",1705.14,598.30,995.92,8,0.28
3900.31,"2022-07-30",2162.76,367.78,1185.18,9,0.25
2235.30,"2022-07-30",1900.97,605.83,1827.40,10,0.26
3349.74,"2022-07-30",984.52,124.90,188.57,11,0.27
9579.77,"2022-07-30",1387.60,654.51,1948.36,12,0.29
918.46,"2022-07-30",2204.56,52.21,59.53,13,0.30
4736.33,"2022-07-31",2603.73,664.07,1836.43,1,0.21
6947.58,"2022-07-31",388.02,412.90,932.08,2,0.29
3499.71,"2022-07-31",1345.97,230.87,983.57,3,0.28
1028.77,"2022-07-31",654.74,29.04,1983.40,4,0.28
31.26,"2022-07-31",492.03,400.85,1277.88,5,0.24
683.55,"2022-07-31",1284.70,90.57,220.75,6,0.29
3925.28,"2022-07-31",2103.87,139.46,549.29,7,0.24
2212.81,"2022-07-31",825.76,591.48,1185.27,8,0.25
1429.41,"2022-07-31",1616.38,520.48,1069.88,9,0.29
8717.17,"2022-07-31",730.89,278.57,162.12,10,0.24
7796.81,"2022-07-31",1138.97,391.40,625.50,11,0.22
3871.50,"2022-07-31",1540.25,544.23,1034.24,12,0.25
8110.97,"2022-07-31",1701.51,635.39,980.29,13,0.21
4011.87,"2022-08-01",2257.89,37.71,1893.81,1,0.26
8851.20,"2022-08-01",535.78,454.96,598.89,2,0.24
440.30,"2022-08-01",2250.52,218.41,1708.04,3,0.23
8014.05,"2022-08-01",1237.37,447.44,516.69,4,0.22
906.53,"2022-08-01",11.38,420.12,1589.07,5,0.22
1333.21,"2022-08-01",2187.74,330.17,1748.76,6,0.25
7894.06,"2022-08-01",2062.25,422.99,1065.71,7,0.28
4197.01,"2022-08-01",1958.16,172.49,1323.91,8,0.25
9167.80,"2022-08-01",2038.67,444.56,1427.25,9,0.28
2311.15,"2022-08-01",2224.17,604.57,1942.97,10,0.26
128.45,"2022-08-01",1045.81,474.07,2034.89,11,0.25
9114.64,"2022-08-01",55.66,413.67,278.32,12,0.27
3029.83,"2022-08-01",1890.65,419.10,201.69,13,0.22
5684.86,"2022-08-02",2027.80,381.96,1390.56,1,0.22
3538.62,"2022-08-02",753.98,194.05,776.25,2,0.25
1992.78,"2022-08-02",1042.87,276.55,1127.27,3,0.30
6148.86,"2022-08-02",689.36,464.64,1487.60,4,0.27
8011.15,"2022-08-02",2723.45,672.24,339.90,5,0.28
4262.51,"2022-08-02",1093.58,317.66,974.46,6,0.22
8803.07,"2022-08-02",471.17,480.81,255.17,7,0.23
8587.40,"2022-08-02",2748.23,605.19,1211.88,8,0.29
7078.95,"2022-08-02",2260.40,647.74,1587.40,9,0.21
8681.45,"2022-08-02",2088.01,202.00,1486.05,10,0.30
7352.75,"2022-08-02",1583.02,90.30,2042.13,11,0.30
7641.12,"2022-08-02",1872.14,105.16,1160.36,12,0.23
6137.08,"2022-08-02",1401.96,93.59,1964.91,13,0.26
4821.68,"2022-08-03",1928.20,225.05,855.09,1,0.25
9498.13,"2022-08-03",396.46,14.75,454.79,2,0.29
5306.08,"2022-08-03",2554.59,298.62,1138.38,3,0.28
1108.62,"2022-08-03",2115.13,403.49,970.78,4,0.23
9506.06,"2022-08-03",1695.12,351.01,164.65,5,0.28
1403.42,"2022-08-03",2579.29,85.03,1001.60,6,0.27
761.29,"2022-08-03",1865.60,25.61,1813.24,7,0.22
2724.48,"2022-08-03",781.08,280.54,171.91,8,0.26
3475.03,"2022-08-03",2746.57,363.95,894.90,9,0.22
1695.22,"2022-08-03",1560.23,599.57,338.51,10,0.30
2749.95,"2022-08-03",1521.61,398.16,1815.04,11,0.27
6884.97,"2022-08-03",1700.33,338.00,127.42,12,0.25
7520.61,"2022-08-03",35.20,161.39,2000.95,13,0.29
7058.26,"2022-08-04",2792.16,258.40,2007.93,1,0.28
50.64,"2022-08-04",372.07,352.86,641.83,2,0.28
2729.74,"2022-08-04",2442.02,536.87,817.19,3,0.23
6029.86,"2022-08-04",1050.02,188.59,740.49,4,0.29
8689.37,"2022-08-04",2346.07,343.73,1678.98,5,0.30
6238.51,"2022-08-04",1846.74,325.52,1500.09,6,0.27
787.81,"2022-08-04",1799.34,635.84,1725.57,7,0.27
7567.36,"2022-08-04",278.88,480.62,1380.58,8,0.22
9637.41,"2022-08-04",1861.38,371.25,1366.64,9,0.29
76.61,"2022-08-04",397.62,528.14,37.98,10,0.27
1519.83,"2022-08-04",1497.42,640.23,1457.74,11,0.30
3375.69,"2022-08-04",2747.94,202.95,1697.43,12,0.22
8628.22,"2022-08-04",764.34,395.56,388.66,13,0.26
4612.94,"2022-08-05",1045.88,223.05,1182.18,1,0.30
4791.04,"2022-08-05",1008.23,558.17,1406.85,2,0.22
5353.38,"2022-08-05",1122.11,600.67,1174.61,3,0.22
6883.02,"2022-08-05",2216.02,128.09,1061.91,4,0.29
5383.11,"2022-08-05",309.63,129.00,1836.32,5,0.27
1968.22,"2022-08-05",2430.85,675.49,1348.20,6,0.23
2380.11,"2022-08-05",2509.67,330.63,1372.52,7,0.26
9718.05,"2022-08-05",958.52,459.83,1294.02,8,0.30
2056.96,"2022-08-05",1336.72,46.52,1714.27,9,0.24
6965.48,"2022-08-05",2585.03,331.73,193.35,10,0.27
3276.15,"2022-08-05",1307.04,677.62,423.47,11,0.29
8553.41,"2022-08-05",353.93,616.59,1135.47,12,0.24
3977.32,"2022-08-05",2387.66,46.86,1474.69,13,0.30
9628.16,"2022-08-06",950.68,586.16,775.25,1,0.27
2467.84,"2022-08-06",396.70,104.03,935.66,2,0.24
3204.72,"2022-08-06",987.05,628.33,74.24,3,0.26
907.51,"2022-08-06",288.72,599.73,557.64,4,0.21
2201.53,"2022-08-06",2192.52,636.83,1863.20,5,0.30
124.12,"2022-08-06",961.42,428.68,620.21,6,0.27
984.86,"2022-08-06",1528.61,28.60,75.95,7,0.25
8050.97,"2022-08-06",1580.96,147.54,1150.63,8,0.25
6549.93,"2022-08-06",1785.51,163.80,1885.53,9,0.27
7452.58,"2022-08-06",1339.34,143.80,1087.10,10,0.30
2862.85,"2022-08-06",2099.79,5.95,1354.51,11,0.29
3181.29,"2022-08-06",1097.55,221.42,1784.23,12,0.26
9445.82,"2022-08-06",1766.55,686.55,1504.86,13,0.28
3601.56,"2022-08-07",2294.72,394.64,958.39,1,0.28
7526.86,"2022-08-07",1277.88,89.56,449.00,2,0.23
2206.15,"2022-08-07",2571.82,398.32,67.75,3,0.22
5216.99,"2022-08-07",666.89,220.81,984.42,4,0.24
7591.27,"2022-08-07",1041.98,342.40,84.88,5,0.22
9150.06,"2022-08-07",1943.20,428.47,343.67,6,0.26
3396.90,"2022-08-07",771.23,58.29,168.26,7,0.27
7810.59,"2022-08-07",1228.56,213.48,369.97,8,0.22
4558.53,"2022-08-07",302.90,3.51,711.51,9,0.24
1587.04,"2022-08-07",562.73,224.02,1299.65,10,0.22
5090.45,"2022-08-07",1016.95,310.48,1743.39,11,0.24
7796.70,"2022-08-07",1700.75,489.00,806.66,12,0.26
3793.54,"2022-08-07",2208.70,392.96,946.65,13,0.25
919.91,"2022-08-08",1681.31,630.86,1834.02,1,0.30
4188.21,"2022-08-08",431.96,140.83,1795.26,2,0.29
7791.45,"2022-08-08",285.95,325.71,607.74,3,0.28
8301.16,"2022-08-08",2534.99,453.06,753.20,4,0.23
5164.52,"2022-08-08",2156.23,583.30,1237.81,5,0.23
5043.54,"2022-08-08",1199.50,521.46,691.88,6,0.28
2434.33,"2022-08-08",522.53,355.53,386.88,7,0.22
4444.41,"2022-08-08",2575.52,616.13,1990.29,8,0.26
7635.48,"2022-08-08",1109.58,533.10,1036.83,9,0.23
9183.04,"2022-08-08",641.88,520.50,630.58,10,0.29
5518.65,"2022-08-08",325.84,461.23,1879.95,11,0.27
1413.80,"2022-08-08",1663.22,545.97,1110.23,12,0.22
2205.48,"2022-08-08",2731.42,255.59,75.25,13,0.28
4117.20,"2022-08-09",872.60,524.73,1206.55,1,0.29
7665.01,"2022-08-09",1861.50,588.61,288.41,2,0.23
5386.14,"2022-08-09",1118.38,633.71,718.22,3,0.28
387.36,"2022-08-09",466.54,166.89,2011.25,4,0.25
4662.59,"2022-08-09",1352.96,328.57,1517.92,5,0.24
7468.91,"2022-08-09",2207.43,59.50,824.76,6,0.23
2144.01,"2022-08-09",1974.67,562.53,63.94,7,0.24
2882.29,"2022-08-09",1443.44,471.13,518.28,8,0.28
7652.68,"2022-08-09",810.58,649.30,1437.83,9,0.30
8176.27,"2022-08-09",208.68,118.24,181.79,10,0.23
5255.63,"2022-08-09",175.68,318.10,881.91,11,0.23
693.17,"2022-08-09",2013.54,568.89,756.73,12,0.23
2620.07,"2022-08-09",2360.27,277.40,1523.48,13,0.22
379.31,"2022-08-10",1995.31,479.86,1460.12,1,0.30
8582.82,"2022-08-10",1766.11,140.28,80.08,2,0.22
1977.71,"2022-08-10",85.30,103.20,1233.76,3,0.25
8484.63,"2022-08-10",1507.25,493.81,104.91,4,0.26
124.57,"2022-08-10",2587.94,621.78,1401.22,5,0.25
1586.63,"2022-08-10",2281.55,611.47,284.90,6,0.23
2042.55,"2022-08-10",955.20,215.78,1478.92,7,0.30
3003.41,"2022-08-10",2404.84,645.57,101.27,8,0.23
6231.70,"2022-08-10",1750.64,129.85,92.79,9,0.22
1616.83,"2022-08-10",2774.73,149.98,2051.37,10,0.28
1948.14,"2022-08-10",918.13,251.30,1598.30,11,0.29
5787.49,"2022-08-10",2171.27,332.48,1583.67,12,0.21
1992.55,"2022-08-10",2573.85,320.98,1646.27,13,0.27
7861.30,"2022-08-11",2051.25,157.69,795.34,1,0.27
449.84,"2022-08-11",1914.07,272.78,1208.01,2,0.28
2155.30,"2022-08-11",926.71,367.45,1531.29,3,0.25
5115.67,"2022-08-11",809.17,521.23,1127.85,4,0.29
8935.48,"2022-08-11",16.40,510.60,1783.02,5,0.29
8945.07,"2022-08-11",1235.56,675.18,1610.34,6,0.24
8590.38,"2022-08-11",2066.29,532.09,1785.20,7,0.29
7569.25,"2022-08-11",2280.35,225.13,39.23,8,0.21
8033.79,"2022-08-11",292.12,523.35,1642.20,9,0.21
6888.59,"2022-08-11",749.93,370.59,1144.67,10,0.27
7754.73,"2022-08-11",1910.26,87.12,1573.45,11,0.21
9529.73,"2022-08-11",2124.90,648.64,1755.01,12,0.28
2245.95,"2022-08-11",1928.84,674.60,1037.12,13,0.28
8091.44,"2022-08-12",218.76,27.70,1692.97,1,0.24
3058.83,"2022-08-12",2529.57,150.12,675.65,2,0.23
1043.87,"2022-08-12",1662.68,55.65,694.12,3,0.24
2948.58,"2022-08-12",2033.68,202.30,63.12,4,0.27
6405.31,"2022-08-12",1630.20,15.68,1933.67,5,0.24
7917.86,"2022-08-12",1493.51,634.57,887.57,6,0.27
2245.25,"2022-08-12",645.04,84.17,1123.30,7,0.29
2279.54,"2022-08-12",1931.38,437.13,1378.56,8,0.24
2639.62,"2022-08-12",872.19,610.26,341.68,9,0.26
776.07,"2022-08-12",75.54,24.92,1690.86,10,0.25
424.37,"2022-08-12",1331.03,159.24,2.22,11,0.24
2539.52,"2022-08-12",1177.99,200.39,856.61,12,0.27
5946.66,"2022-08-12",310.03,76.21,917.94,13,0.23
3532.06,"2022-08-13",2429.71,540.18,892.32,1,0.22
6234.34,"2022-08-13",1906.56,2.21,203.32,2,0.29
5167.97,"2022-08-13",413.38,79.73,1132.56,3,0.29
280.44,"2022-08-13",201.89,347.91,1075.63,4,0.23
2454.28,"2022-08-13",51.25,318.58,867.25,5,0.22
4525.20,"2022-08-13",567.69,61.28,591.26,6,0.22
8720.72,"2022-08-13",1165.92,83.38,1865.91,7,0.29
5482.74,"2022-08-13",2571.27,369.27,1306.94,8,0.28
8375.29,"2022-08-13",1093.90,420.18,1074.46,9,0.27
9352.39,"2022-08-13",1907.03,90.99,177.59,10,0.23
9324.18,"2022-08-13",2752.87,150.45,171.64,11,0.21
8827.58,"2022-08-13",307.18,550.75,433.35,12,0.22
7765.84,"2022-08-13",1159.12,132.42,643.89,13,0.25
614.53,"2022-08-14",1970.17,326.34,1270.38,1,0.24
6468.30,"2022-08-14",2637.79,242.51,1888.14,2,0.22
4870.77,"2022-08-14",1696.99,606.36,1802.14,3,0.26
1114.31,"2022-08-14",518.91,142.59,1413.66,4,0.22
8467.99,"2022-08-14",201.63,171.72,1393.59,5,0.24
4081.84,"2022-08-14",1842.43,308.01,1198.47,6,0.22
2769.44,"2022-08-14",1702.73,495.02,1714.78,7,0.27
7306.67,"2022-08-14",597.32,83.69,2090.46,8,0.27
4469.11,"2022-08-14",1311.32,681.26,1131.33,9,0.25
4742.62,"2022-08-14",336.60,287.10,58.13,10,0.28
2077.02,"2022-08-14",1523.81,631.33,1259.75,11,0.24
6878.46,"2022-08-14",1524.54,118.78,1457.87,12,0.23
7547.40,"2022-08-14",1915.62,332.77,2061.73,13,0.29
28.91,"2022-08-15",1563.49,617.66,680.08,1,0.29
1760.55,"2022-08-15",1572.47,320.97,1309.98,2,0.26
7088.88,"2022-08-15",391.78,10.21,1480.20,3,0.27
2055.95,"2022-08-15",2613.29,615.30,1837.94,4,0.29
4613.26,"2022-08-15",59.44,613.59,703.83,5,0.27
6861.40,"2022-08-15",816.43,509.70,1736.09,6,0.28
3771.78,"2022-08-15",2570.42,561.01,1769.51,7,0.26
1827.56,"2022-08-15",2536.06,93.78,180.62,8,0.26
6215.27,"2022-08-15",2301.17,680.78,218.99,9,0.25
2017.09,"2022-08-15",977.82,404.82,1672.01,10,0.24
9406.91,"2022-08-15",1303.92,556.89,1158.00,11,0.28
2343.09,"2022-08-15",2075.38,603.77,800.12,12,0.24
9224.48,"2022-08-15",1507.71,124.49,1307.35,13,0.25
7827.82,"2022-08-16",49.80,599.60,1154.47,1,0.26
1415.13,"2022-08-16",717.58,1.16,1463.43,2,0.24
5651.34,"2022-08-16",1958.70,345.38,1025.88,3,0.28
1220.60,"2022-08-16",1730.50,9.19,1316.91,4,0.23
1786.37,"2022-08-16",1902.12,519.75,1486.23,5,0.24
6431.27,"2022-08-16",1096.54,494.98,1449.66,6,0.26
3837.34,"2022-08-16",2777.04,4.72,1596.76,7,0.23
9076.91,"2022-08-16",1619.13,79.12,2034.18,8,0.26
9854.71,"2022-08-16",1561.25,452.83,254.00,9,0.30
4400.31,"2022-08-16",1825.12,179.30,1974.33,10,0.25
4790.38,"2022-08-16",1715.59,361.21,745.41,11,0.27
3438.19,"2022-08-16",1731.07,518.13,2097.76,12,0.25
2577.54,"2022-08-16",609.23,654.73,461.66,13,0.25
4456.21,"2022-08-17",1725.57,531.01,120.28,1,0.24
3355.15,"2022-08-17",1395.10,653.90,682.24,2,0.23
6501.42,"2022-08-17",2584.44,51.01,211.97,3,0.23
3344.09,"2022-08-17",1250.85,259.65,330.61,4,0.30
3392.43,"2022-08-17",238.17,584.73,623.38,5,0.22
5145.60,"2022-08-17",1195.91,153.50,1163.82,6,0.22
861.65,"2022-08-17",1800.74,309.76,408.69,7,0.27
8670.90,"2022-08-17",2128.62,611.25,1621.28,8,0.26
7362.41,"2022-08-17",398.78,677.97,1717.23,9,0.26
4253.59,"2022-08-17",1730.81,29.87,1485.69,10,0.23
5164.12,"2022-08-17",59.12,43.93,1449.47,11,0.25
6463.79,"2022-08-17",2560.56,663.00,258.05,12,0.22
532.16,"2022-08-17",739.70,664.25,1401.38,13,0.24
8592.15,"2022-08-18",997.54,38.34,1011.80,1,0.26
2156.15,"2022-08-18",740.39,250.49,1509.62,2,0.22
8565.87,"2022-08-18",2150.35,46.09,1697.25,3,0.29
7553.08,"2022-08-18",1602.71,186.03,326.05,4,0.29
2881.42,"2022-08-18",1235.03,280.74,1488.57,5,0.27
3966.84,"2022-08-18",2475.47,80.41,986.71,6,0.21
6606.23,"2022-08-18",953.07,626.74,2083.11,7,0.28
3768.55,"2022-08-18",43.35,605.01,1949.46,8,0.24
3425.32,"2022-08-18",308.39,294.71,1362.33,9,0.25
8851.80,"2022-08-18",1270.06,112.28,895.19,10,0.29
3482.52,"2022-08-18",1222.89,472.75,844.99,11,0.30
1381.50,"2022-08-18",347.48,264.51,1226.54,12,0.24
6356.01,"2022-08-18",2751.22,694.48,46.99,13,0.21
9795.24,"2022-08-19",642.63,422.18,357.92,1,0.27
7648.57,"2022-08-19",339.17,248.05,2022.77,2,0.25
6793.64,"2022-08-19",1196.01,650.32,1697.06,3,0.29
1365.61,"2022-08-19",2016.71,140.60,1074.79,4,0.22
3116.45,"2022-08-19",613.38,248.24,166.10,5,0.27
9799.50,"2022-08-19",692.52,276.14,1975.37,6,0.29
3910.52,"2022-08-19",1014.44,470.54,1160.45,7,0.24
1930.17,"2022-08-19",1563.94,457.81,307.98,8,0.24
217.24,"2022-08-19",2792.22,212.85,1330.16,9,0.21
5272.83,"2022-08-19",667.32,57.15,1853.80,10,0.29
7354.02,"2022-08-19",2738.33,17.91,1511.79,11,0.22
5395.71,"2022-08-19",2086.32,10.63,1920.37,12,0.27
6746.69,"2022-08-19",1550.58,208.34,1281.38,13,0.24
4390.81,"2022-08-20",307.67,633.69,768.25,1,0.28
4729.15,"2022-08-20",514.72,492.52,1512.16,2,0.21
8183.47,"2022-08-20",1946.67,183.20,555.55,3,0.22
5447.18,"2022-08-20",1084.56,547.33,252.61,4,0.30
3590.92,"2022-08-20",192.28,146.58,1875.25,5,0.26
6880.10,"2022-08-20",538.17,160.36,925.72,6,0.28
2829.24,"2022-08-20",1007.49,502.87,1687.92,7,0.28
4759.73,"2022-08-20",2591.57,270.22,477.71,8,0.23
4217.00,"2022-08-20",2232.61,71.25,1672.24,9,0.22
2498.54,"2022-08-20",2577.46,119.38,1959.37,10,0.29
1056.04,"2022-08-20",2145.86,290.20,511.94,11,0.30
8666.55,"2022-08-20",1735.48,572.23,1614.04,12,0.27
2618.32,"2022-08-20",379.51,119.05,1742.76,13,0.30
8602.86,"2022-08-21",2666.00,236.74,128.97,1,0.26
5950.28,"2022-08-21",2446.23,367.46,1247.59,2,0.28
1275.84,"2022-08-21",2759.45,463.90,937.22,3,0.28
4230.89,"2022-08-21",974.09,114.82,615.87,4,0.23
909.71,"2022-08-21",1484.27,58.08,1271.95,5,0.26
3338.33,"2022-08-21",119.23,105.50,412.13,6,0.27
5130.29,"2022-08-21",1956.12,104.31,759.18,7,0.24
7751.52,"2022-08-21",1580.05,435.85,120.55,8,0.28
9618.32,"2022-08-21",1323.52,353.89,1462.47,9,0.28
8314.88,"2022-08-21",1164.44,36.39,1381.76,10,0.24
6249.99,"2022-08-21",400.72,507.57,1821.53,11,0.22
675.95,"2022-08-21",1420.96,527.97,353.39,12,0.24
2807.41,"2022-08-21",2052.15,142.92,1923.89,13,0.25
4638.72,"2022-08-22",2764.55,696.78,465.38,1,0.21
3387.47,"2022-08-22",1617.83,522.58,158.58,2,0.23
9328.15,"2022-08-22",2725.65,288.14,1571.13,3,0.23
4713.91,"2022-08-22",265.66,283.57,99.33,4,0.24
8370.16,"2022-08-22",2470.36,342.81,1977.22,5,0.26
9042.84,"2022-08-22",452.33,243.95,66.16,6,0.23
185.20,"2022-08-22",230.88,51.37,1044.47,7,0.24
2369.32,"2022-08-22",1740.31,171.16,2035.82,8,0.22
71.35,"2022-08-22",1230.97,677.04,116.59,9,0.27
6408.77,"2022-08-22",762.17,141.34,1361.16,10,0.22
2585.03,"2022-08-22",1146.79,400.30,206.12,11,0.26
6186.79,"2022-08-22",1373.12,169.99,76.70,12,0.29
3423.44,"2022-08-22",2083.51,48.55,1311.00,13,0.23
8815.73,"2022-08-23",2696.75,473.85,2046.95,1,0.26
8731.40,"2022-08-23",769.41,183.17,921.89,2,0.24
7427.04,"2022-08-23",2016.56,598.69,1783.63,3,0.26
9940.02,"2022-08-23",2198.51,10.84,722.43,4,0.22
6437.91,"2022-08-23",1770.35,408.46,983.35,5,0.27
5878.15,"2022-08-23",2006.32,108.48,1252.08,6,0.27
4362.58,"2022-08-23",1636.92,308.96,828.55,7,0.28
6183.46,"2022-08-23",2760.30,691.05,152.87,8,0.28
2290.61,"2022-08-23",1125.08,124.72,387.87,9,0.30
8434.03,"2022-08-23",1916.23,459.41,1133.49,10,0.23
5275.30,"2022-08-23",1967.14,139.52,592.19,11,0.23
9539.45,"2022-08-23",941.91,519.14,361.99,12,0.29
4972.53,"2022-08-23",1989.42,193.93,905.01,13,0.26
7890.17,"2022-08-24",1169.37,138.35,544.70,1,0.24
8064.16,"2022-08-24",1408.01,6.35,573.77,2,0.22
3097.67,"2022-08-24",726.14,675.56,152.24,3,0.30
6535.07,"2022-08-24",2404.11,567.76,1078.15,4,0.26
4496.47,"2022-08-24",1899.26,509.98,955.39,5,0.22
5637.61,"2022-08-24",2769.56,530.81,982.92,6,0.21
7853.49,"2022-08-24",2563.70,117.53,610.53,7,0.22
8430.19,"2022-08-24",2481.99,639.34,48.15,8,0.26
2724.45,"2022-08-24",2195.23,333.44,1451.60,9,0.22
2883.57,"2022-08-24",344.69,309.64,1433.56,10,0.28
8523.78,"2022-08-24",897.04,474.22,974.14,11,0.25
8114.58,"2022-08-24",407.22,7.19,506.06,12,0.29
9126.57,"2022-08-24",701.72,79.21,862.28,13,0.22
3841.97,"2022-08-25",670.78,53.77,1058.48,1,0.24
6400.68,"2022-08-25",186.89,532.50,415.79,2,0.23
768.16,"2022-08-25",524.06,328.36,11.73,3,0.26
5271.28,"2022-08-25",739.67,560.24,1939.61,4,0.26
7776.14,"2022-08-25",1056.91,351.42,1687.45,5,0.23
1401.20,"2022-08-25",2648.25,252.20,1799.83,6,0.26
197.62,"2022-08-25",1020.05,109.61,1896.10,7,0.27
4186.67,"2022-08-25",908.63,10.90,607.56,8,0.29
5706.90,"2022-08-25",923.76,237.74,1488.54,9,0.25
4760.57,"2022-08-25",1141.30,621.40,1831.38,10,0.26
6600.86,"2022-08-25",1520.11,12.82,523.38,11,0.25
8030.74,"2022-08-25",2396.64,337.36,545.59,12,0.30
7224.52,"2022-08-25",801.19,248.11,27.98,13,0.24
1526.93,"2022-08-26",2299.56,20.68,110.78,1,0.26
6006.55,"2022-08-26",170.40,120.50,1456.97,2,0.28
9523.90,"2022-08-26",1918.05,304.63,910.87,3,0.23
3148.29,"2022-08-26",2133.54,21.76,207.06,4,0.26
7410.10,"2022-08-26",1058.38,275.75,979.00,5,0.29
2197.04,"2022-08-26",137.29,287.08,1547.00,6,0.27
